id,community,alpha,beta
695,65,1.0,0.6
696,61,1.0,0.6
697,65,1.0,0.6
698,62,1.0,0.6
699,51,1.0,0.6
700,51,1.0,0.6
701,8,1.0,0.6
702,16,1.0,0.6
703,69,1.0,0.6
704,45,1.0,0.6
705,61,1.0,0.6
706,54,1.0,0.6
707,51,1.0,0.6
708,56,1.0,0.6
709,16,1.0,0.6
710,63,1.0,0.6
711,17,1.0,0.6
712,49,1.0,0.6
713,22,1.0,0.6
714,61,1.0,0.6
715,58,1.0,0.6
716,30,1.0,0.6
717,62,1.0,0.6
718,62,1.0,0.6
719,53,1.0,0.6
720,51,1.0,0.6
721,62,1.0,0.6
722,50,1.0,0.6
723,54,1.0,0.6
724,22,1.0,0.6
725,54,1.0,0.6
726,65,1.0,0.6
727,52,1.0,0.6
728,63,1.0,0.6
729,51,1.0,0.6
730,63,1.0,0.6
731,4,1.0,0.6
732,17,1.0,0.6
733,54,1.0,0.6
734,53,1.0,0.6
735,65,1.0,0.6
736,64,1.0,0.6
737,16,1.0,0.6
738,62,1.0,0.6
739,63,1.0,0.6
740,39,1.0,0.6
741,64,1.0,0.6
742,48,1.0,0.6
743,55,1.0,0.6
744,10,1.0,0.6
745,64,1.0,0.6
746,41,1.0,0.6
747,63,1.0,0.6
748,67,1.0,0.6
749,52,1.0,0.6
750,36,1.0,0.6
751,56,1.0,0.6
752,56,1.0,0.6
753,54,1.0,0.6
754,51,1.0,0.6
755,8,1.0,0.6
756,63,1.0,0.6
757,39,1.0,0.6
758,63,1.0,0.6
759,9,1.0,0.6
760,57,1.0,0.6
761,19,1.0,0.6
762,37,1.0,0.6
763,23,1.0,0.6
764,56,1.0,0.6
765,51,1.0,0.6
766,39,1.0,0.6
767,65,1.0,0.6
768,56,1.0,0.6
769,31,1.0,0.6
770,37,1.0,0.6
771,63,1.0,0.6
772,59,1.0,0.6
773,42,1.0,0.6
774,20,1.0,0.6
775,39,1.0,0.6
776,61,1.0,0.6
777,56,1.0,0.6
778,53,1.0,0.6
779,52,1.0,0.6
780,27,1.0,0.6
781,58,1.0,0.6
782,52,1.0,0.6
783,53,1.0,0.6
784,32,1.0,0.6
785,55,1.0,0.6
786,65,1.0,0.6
787,18,1.0,0.6
788,32,1.0,0.6
789,61,1.0,0.6
790,5,1.0,0.6
791,53,1.0,0.6
792,68,1.0,0.6
793,57,1.0,0.6
794,22,1.0,0.6
795,40,1.0,0.6
796,39,1.0,0.6
797,52,1.0,0.6
798,28,1.0,0.6
799,65,1.0,0.6
800,57,1.0,0.6
801,42,1.0,0.6
802,57,1.0,0.6
803,62,1.0,0.6
804,51,1.0,0.6
805,62,1.0,0.6
806,56,1.0,0.6
807,62,1.0,0.6
808,33,1.0,0.6
809,62,1.0,0.6
810,62,1.0,0.6
811,63,1.0,0.6
812,62,1.0,0.6
813,61,1.0,0.6
814,53,1.0,0.6
815,62,1.0,0.6
816,54,1.0,0.6
817,57,1.0,0.6
818,63,1.0,0.6
819,52,1.0,0.6
820,67,1.0,0.6
821,14,1.0,0.6
822,61,1.0,0.6
823,51,1.0,0.6
824,4,1.0,0.6
825,48,1.0,0.6
826,62,1.0,0.6
827,24,1.0,0.6
828,67,1.0,0.6
829,50,1.0,0.6
830,18,1.0,0.6
831,40,1.0,0.6
832,62,1.0,0.6
833,65,1.0,0.6
834,41,1.0,0.6
835,61,1.0,0.6
836,48,1.0,0.6
837,9,1.0,0.6
838,36,1.0,0.6
839,35,1.0,0.6
840,61,1.0,0.6
841,65,1.0,0.6
842,16,1.0,0.6
843,23,1.0,0.6
844,50,1.0,0.6
845,62,1.0,0.6
846,9,1.0,0.6
847,54,1.0,0.6
848,57,1.0,0.6
849,63,1.0,0.6
850,9,1.0,0.6
851,53,1.0,0.6
852,53,1.0,0.6
853,25,1.0,0.6
854,62,1.0,0.6
855,57,1.0,0.6
856,51,1.0,0.6
857,58,1.0,0.6
858,21,1.0,0.6
859,62,1.0,0.6
860,54,1.0,0.6
861,14,1.0,0.6
862,25,1.0,0.6
863,2,1.0,0.6
864,13,1.0,0.6
865,62,1.0,0.6
866,31,1.0,0.6
867,62,1.0,0.6
868,16,1.0,0.6
869,53,1.0,0.6
870,16,1.0,0.6
871,19,1.0,0.6
872,61,1.0,0.6
873,24,1.0,0.6
874,58,1.0,0.6
875,70,1.0,0.6
876,14,1.0,0.6
877,51,1.0,0.6
878,50,1.0,0.6
879,37,1.0,0.6
880,62,1.0,0.6
881,44,1.0,0.6
882,50,1.0,0.6
883,54,1.0,0.6
884,15,1.0,0.6
885,53,1.0,0.6
886,62,1.0,0.6
887,55,1.0,0.6
888,45,1.0,0.6
889,58,1.0,0.6
890,30,1.0,0.6
891,24,1.0,0.6
892,65,1.0,0.6
893,35,1.0,0.6
894,13,1.0,0.6
895,49,1.0,0.6
896,63,1.0,0.6
897,46,1.0,0.6
898,23,1.0,0.6
899,8,1.0,0.6
900,54,1.0,0.6
901,18,1.0,0.6
902,6,1.0,0.6
903,16,1.0,0.6
904,5,1.0,0.6
905,56,1.0,0.6
906,53,1.0,0.6
907,53,1.0,0.6
908,61,1.0,0.6
909,63,1.0,0.6
910,26,1.0,0.6
911,31,1.0,0.6
912,51,1.0,0.6
913,51,1.0,0.6
914,54,1.0,0.6
915,7,1.0,0.6
916,28,1.0,0.6
917,61,1.0,0.6
918,61,1.0,0.6
919,54,1.0,0.6
920,9,1.0,0.6
921,62,1.0,0.6
922,51,1.0,0.6
923,48,1.0,0.6
924,62,1.0,0.6
925,54,1.0,0.6
926,62,1.0,0.6
927,62,1.0,0.6
928,56,1.0,0.6
929,65,1.0,0.6
930,62,1.0,0.6
931,62,1.0,0.6
932,67,1.0,0.6
933,65,1.0,0.6
934,49,1.0,0.6
935,39,1.0,0.6
936,61,1.0,0.6
937,54,1.0,0.6
938,69,1.0,0.6
939,23,1.0,0.6
940,41,1.0,0.6
941,70,1.0,0.6
942,14,1.0,0.6
943,11,1.0,0.6
944,20,1.0,0.6
945,39,1.0,0.6
946,17,1.0,0.6
947,53,1.0,0.6
948,28,1.0,0.6
949,62,1.0,0.6
950,67,1.0,0.6
951,51,1.0,0.6
952,54,1.0,0.6
953,54,1.0,0.6
954,51,1.0,0.6
955,54,1.0,0.6
956,51,1.0,0.6
957,51,1.0,0.6
958,15,1.0,0.6
959,2,1.0,0.6
960,44,1.0,0.6
961,4,1.0,0.6
962,22,1.0,0.6
963,62,1.0,0.6
964,53,1.0,0.6
965,11,1.0,0.6
966,23,1.0,0.6
967,63,1.0,0.6
968,31,1.0,0.6
969,9,1.0,0.6
970,61,1.0,0.6
971,67,1.0,0.6
972,39,1.0,0.6
973,26,1.0,0.6
974,61,1.0,0.6
975,19,1.0,0.6
976,54,1.0,0.6
977,16,1.0,0.6
978,64,1.0,0.6
979,64,1.0,0.6
980,56,1.0,0.6
981,54,1.0,0.6
982,29,1.0,0.6
983,39,1.0,0.6
984,22,1.0,0.6
985,38,1.0,0.6
986,48,1.0,0.6
987,54,1.0,0.6
988,49,1.0,0.6
989,31,1.0,0.6
990,62,1.0,0.6
991,50,1.0,0.6
992,35,1.0,0.6
993,6,1.0,0.6
994,10,1.0,0.6
995,1,1.0,0.6
996,34,1.0,0.6
997,39,1.0,0.6
998,3,1.0,0.6
999,27,1.0,0.6
1000,61,1.0,0.6
1001,62,1.0,0.6
1002,34,1.0,0.6
1003,60,1.0,0.6
1004,9,1.0,0.6
0,59,1.0,0.55
1,59,1.0,0.55
2,48,1.0,0.55
3,48,1.0,0.55
4,48,1.0,0.55
5,63,1.0,0.55
6,48,1.0,0.55
7,46,1.0,0.55
8,46,1.0,0.55
9,46,1.0,0.55
10,63,1.0,0.55
11,46,1.0,0.55
12,46,1.0,0.55
13,63,1.0,0.55
14,62,1.0,0.55
15,53,1.0,0.55
16,63,1.0,0.55
17,63,1.0,0.55
18,59,1.0,0.55
19,46,1.0,0.55
20,63,1.0,0.55
21,63,1.0,0.55
22,47,1.0,0.55
23,47,1.0,0.55
24,47,1.0,0.55
25,47,1.0,0.55
26,47,1.0,0.55
27,47,1.0,0.55
28,63,1.0,0.55
29,47,1.0,0.55
30,47,1.0,0.55
31,47,1.0,0.55
32,47,1.0,0.55
33,47,1.0,0.55
34,47,1.0,0.55
35,47,1.0,0.55
36,47,1.0,0.55
37,47,1.0,0.55
38,47,1.0,0.55
39,47,1.0,0.55
40,47,1.0,0.55
41,63,1.0,0.55
42,63,1.0,0.55
43,46,1.0,0.55
44,46,1.0,0.55
45,53,1.0,0.55
46,63,1.0,0.55
47,47,1.0,0.55
48,47,1.0,0.55
49,51,1.0,0.55
50,51,1.0,0.55
51,62,1.0,0.55
52,62,1.0,0.55
53,62,1.0,0.55
54,48,1.0,0.55
55,48,1.0,0.55
56,48,1.0,0.55
57,48,1.0,0.55
58,48,1.0,0.55
59,48,1.0,0.55
60,54,1.0,0.55
61,54,1.0,0.55
62,63,1.0,0.55
63,48,1.0,0.55
64,63,1.0,0.55
65,62,1.0,0.55
66,59,1.0,0.55
67,52,1.0,0.55
68,58,1.0,0.55
69,58,1.0,0.55
70,51,1.0,0.55
71,51,1.0,0.55
72,51,1.0,0.55
73,59,1.0,0.55
74,59,1.0,0.55
75,47,1.0,0.55
76,47,1.0,0.55
77,58,1.0,0.55
78,58,1.0,0.55
79,63,1.0,0.55
80,63,1.0,0.55
81,63,1.0,0.55
82,63,1.0,0.55
83,63,1.0,0.55
84,63,1.0,0.55
85,59,1.0,0.55
86,63,1.0,0.55
87,63,1.0,0.55
88,48,1.0,0.55
89,48,1.0,0.55
90,59,1.0,0.55
91,59,1.0,0.55
92,58,1.0,0.55
93,63,1.0,0.55
94,61,1.0,0.55
95,61,1.0,0.55
96,63,1.0,0.55
97,52,1.0,0.55
98,52,1.0,0.55
99,52,1.0,0.55
100,52,1.0,0.55
101,52,1.0,0.55
102,53,1.0,0.55
103,54,1.0,0.55
104,54,1.0,0.55
105,63,1.0,0.55
106,63,1.0,0.55
107,63,1.0,0.55
108,59,1.0,0.55
109,53,1.0,0.55
110,60,1.0,0.55
111,60,1.0,0.55
112,59,1.0,0.55
113,47,1.0,0.55
114,63,1.0,0.55
115,63,1.0,0.55
116,47,1.0,0.55
117,59,1.0,0.55
118,58,1.0,0.55
119,47,1.0,0.55
120,59,1.0,0.55
121,63,1.0,0.55
122,61,1.0,0.55
123,47,1.0,0.55
124,52,1.0,0.55
125,52,1.0,0.55
126,48,1.0,0.55
127,58,1.0,0.55
128,63,1.0,0.55
129,63,1.0,0.55
130,62,1.0,0.55
131,48,1.0,0.55
132,48,1.0,0.55
133,63,1.0,0.55
134,57,1.0,0.55
135,47,1.0,0.55
136,47,1.0,0.55
137,48,1.0,0.55
138,48,1.0,0.55
139,53,1.0,0.55
140,53,1.0,0.55
141,46,1.0,0.55
142,63,1.0,0.55
143,63,1.0,0.55
144,58,1.0,0.55
145,63,1.0,0.55
146,59,1.0,0.55
147,63,1.0,0.55
148,61,1.0,0.55
149,61,1.0,0.55
150,54,1.0,0.55
151,47,1.0,0.55
152,63,1.0,0.55
153,63,1.0,0.55
154,63,1.0,0.55
155,63,1.0,0.55
156,61,1.0,0.55
157,54,1.0,0.55
158,48,1.0,0.55
159,48,1.0,0.55
160,63,1.0,0.55
161,46,1.0,0.55
162,63,1.0,0.55
163,63,1.0,0.55
164,53,1.0,0.55
165,47,1.0,0.55
166,63,1.0,0.55
167,61,1.0,0.55
168,62,1.0,0.55
169,63,1.0,0.55
170,63,1.0,0.55
171,47,1.0,0.55
172,62,1.0,0.55
173,63,1.0,0.55
174,48,1.0,0.55
175,48,1.0,0.55
176,62,1.0,0.55
177,62,1.0,0.55
178,62,1.0,0.55
179,54,1.0,0.55
180,62,1.0,0.55
181,54,1.0,0.55
182,54,1.0,0.55
183,63,1.0,0.55
184,63,1.0,0.55
185,52,1.0,0.55
186,58,1.0,0.55
187,63,1.0,0.55
188,58,1.0,0.55
189,58,1.0,0.55
190,58,1.0,0.55
191,61,1.0,0.55
192,48,1.0,0.55
193,48,1.0,0.55
194,48,1.0,0.55
195,48,1.0,0.55
196,61,1.0,0.55
197,61,1.0,0.55
198,61,1.0,0.55
199,61,1.0,0.55
200,61,1.0,0.55
201,61,1.0,0.55
202,57,1.0,0.55
203,62,1.0,0.55
204,61,1.0,0.55
205,61,1.0,0.55
206,61,1.0,0.55
207,61,1.0,0.55
208,48,1.0,0.55
209,63,1.0,0.55
210,63,1.0,0.55
211,63,1.0,0.55
212,63,1.0,0.55
213,46,1.0,0.55
214,62,1.0,0.55
215,63,1.0,0.55
216,53,1.0,0.55
217,51,1.0,0.55
218,59,1.0,0.55
219,62,1.0,0.55
220,62,1.0,0.55
221,59,1.0,0.55
222,59,1.0,0.55
223,59,1.0,0.55
224,59,1.0,0.55
225,59,1.0,0.55
226,63,1.0,0.55
227,59,1.0,0.55
228,59,1.0,0.55
229,47,1.0,0.55
230,59,1.0,0.55
231,62,1.0,0.55
232,62,1.0,0.55
233,63,1.0,0.55
234,48,1.0,0.55
235,48,1.0,0.55
236,48,1.0,0.55
237,48,1.0,0.55
238,48,1.0,0.55
239,48,1.0,0.55
240,48,1.0,0.55
241,48,1.0,0.55
242,48,1.0,0.55
243,48,1.0,0.55
244,48,1.0,0.55
245,47,1.0,0.55
246,46,1.0,0.55
247,46,1.0,0.55
248,58,1.0,0.55
249,63,1.0,0.55
250,54,1.0,0.55
251,47,1.0,0.55
252,48,1.0,0.55
253,63,1.0,0.55
254,63,1.0,0.55
255,63,1.0,0.55
256,63,1.0,0.55
257,62,1.0,0.55
258,63,1.0,0.55
259,58,1.0,0.55
260,58,1.0,0.55
261,47,1.0,0.55
262,61,1.0,0.55
263,47,1.0,0.55
264,46,1.0,0.55
265,46,1.0,0.55
266,46,1.0,0.55
267,46,1.0,0.55
268,59,1.0,0.55
269,63,1.0,0.55
270,54,1.0,0.55
271,48,1.0,0.55
272,53,1.0,0.55
273,53,1.0,0.55
274,53,1.0,0.55
275,62,1.0,0.55
276,51,1.0,0.55
277,61,1.0,0.55
278,62,1.0,0.55
279,53,1.0,0.55
280,62,1.0,0.55
281,48,1.0,0.55
282,63,1.0,0.55
283,63,1.0,0.55
284,62,1.0,0.55
285,48,1.0,0.55
286,48,1.0,0.55
287,58,1.0,0.55
288,58,1.0,0.55
289,57,1.0,0.55
290,63,1.0,0.55
291,62,1.0,0.55
292,62,1.0,0.55
293,46,1.0,0.55
294,62,1.0,0.55
295,54,1.0,0.55
296,62,1.0,0.55
297,54,1.0,0.55
298,48,1.0,0.55
299,58,1.0,0.55
300,63,1.0,0.55
301,63,1.0,0.55
302,48,1.0,0.55
303,63,1.0,0.55
304,48,1.0,0.55
305,48,1.0,0.55
306,58,1.0,0.55
307,59,1.0,0.55
308,63,1.0,0.55
309,59,1.0,0.55
310,59,1.0,0.55
311,59,1.0,0.55
312,59,1.0,0.55
313,59,1.0,0.55
314,59,1.0,0.55
315,61,1.0,0.55
316,59,1.0,0.55
317,59,1.0,0.55
318,47,1.0,0.55
319,46,1.0,0.55
320,54,1.0,0.55
321,54,1.0,0.55
322,53,1.0,0.55
323,52,1.0,0.55
324,46,1.0,0.55
325,58,1.0,0.55
326,63,1.0,0.55
327,58,1.0,0.55
328,59,1.0,0.55
329,63,1.0,0.55
330,47,1.0,0.55
331,59,1.0,0.55
332,46,1.0,0.55
333,63,1.0,0.55
334,53,1.0,0.55
335,53,1.0,0.55
336,47,1.0,0.55
337,47,1.0,0.55
338,47,1.0,0.55
339,47,1.0,0.55
340,63,1.0,0.55
341,59,1.0,0.55
342,62,1.0,0.55
343,61,1.0,0.55
344,61,1.0,0.55
345,61,1.0,0.55
346,61,1.0,0.55
347,61,1.0,0.55
348,43,1.0,0.55
349,61,1.0,0.55
350,61,1.0,0.55
351,62,1.0,0.55
352,61,1.0,0.55
353,52,1.0,0.55
354,52,1.0,0.55
355,63,1.0,0.55
356,63,1.0,0.55
357,63,1.0,0.55
358,46,1.0,0.55
359,46,1.0,0.55
360,46,1.0,0.55
361,47,1.0,0.55
362,63,1.0,0.55
363,63,1.0,0.55
364,47,1.0,0.55
365,63,1.0,0.55
366,63,1.0,0.55
367,63,1.0,0.55
368,54,1.0,0.55
369,47,1.0,0.55
370,47,1.0,0.55
371,63,1.0,0.55
372,58,1.0,0.55
373,63,1.0,0.55
374,46,1.0,0.55
375,63,1.0,0.55
376,54,1.0,0.55
377,62,1.0,0.55
378,54,1.0,0.55
379,54,1.0,0.55
380,54,1.0,0.55
381,54,1.0,0.55
382,48,1.0,0.55
383,61,1.0,0.55
384,54,1.0,0.55
385,54,1.0,0.55
386,46,1.0,0.55
387,54,1.0,0.55
388,54,1.0,0.55
389,54,1.0,0.55
390,54,1.0,0.55
391,54,1.0,0.55
392,54,1.0,0.55
393,54,1.0,0.55
394,54,1.0,0.55
395,54,1.0,0.55
396,54,1.0,0.55
397,54,1.0,0.55
398,44,1.0,0.55
399,62,1.0,0.55
400,58,1.0,0.55
401,62,1.0,0.55
402,61,1.0,0.55
403,62,1.0,0.55
404,63,1.0,0.55
405,63,1.0,0.55
406,46,1.0,0.55
407,46,1.0,0.55
408,48,1.0,0.55
409,63,1.0,0.55
410,48,1.0,0.55
411,48,1.0,0.55
412,48,1.0,0.55
413,62,1.0,0.55
414,56,1.0,0.55
415,44,1.0,0.55
416,38,1.0,0.55
417,47,1.0,0.55
418,58,1.0,0.55
419,63,1.0,0.55
420,63,1.0,0.55
421,46,1.0,0.55
422,63,1.0,0.55
423,47,1.0,0.55
424,63,1.0,0.55
425,62,1.0,0.55
426,62,1.0,0.55
427,63,1.0,0.55
428,53,1.0,0.55
429,53,1.0,0.55
430,46,1.0,0.55
431,51,1.0,0.55
432,47,1.0,0.55
433,51,1.0,0.55
434,63,1.0,0.55
435,57,1.0,0.55
436,35,1.0,0.55
437,47,1.0,0.55
438,47,1.0,0.55
439,35,1.0,0.55
440,62,1.0,0.55
441,46,1.0,0.55
442,47,1.0,0.55
443,47,1.0,0.55
444,47,1.0,0.55
445,58,1.0,0.55
446,53,1.0,0.55
447,53,1.0,0.55
448,53,1.0,0.55
449,5,1.0,0.55
450,62,1.0,0.55
451,46,1.0,0.55
452,46,1.0,0.55
453,63,1.0,0.55
454,51,1.0,0.55
455,47,1.0,0.55
456,24,1.0,0.55
457,62,1.0,0.55
458,62,1.0,0.55
459,63,1.0,0.55
460,63,1.0,0.55
461,53,1.0,0.55
462,63,1.0,0.55
463,30,1.0,0.55
464,63,1.0,0.55
465,60,1.0,0.55
466,46,1.0,0.55
467,58,1.0,0.55
468,59,1.0,0.55
469,59,1.0,0.55
470,47,1.0,0.55
471,54,1.0,0.55
472,54,1.0,0.55
473,63,1.0,0.55
474,63,1.0,0.55
475,39,1.0,0.55
476,52,1.0,0.55
477,52,1.0,0.55
478,59,1.0,0.55
479,56,1.0,0.55
480,58,1.0,0.55
481,48,1.0,0.55
482,63,1.0,0.55
483,62,1.0,0.55
484,59,1.0,0.55
485,47,1.0,0.55
486,63,1.0,0.55
487,46,1.0,0.55
488,46,1.0,0.55
489,63,1.0,0.55
490,63,1.0,0.55
491,61,1.0,0.55
492,63,1.0,0.55
493,62,1.0,0.55
494,63,1.0,0.55
495,63,1.0,0.55
496,46,1.0,0.55
497,61,1.0,0.55
498,46,1.0,0.55
499,46,1.0,0.55
500,46,1.0,0.55
501,46,1.0,0.55
502,46,1.0,0.55
503,46,1.0,0.55
504,46,1.0,0.55
505,46,1.0,0.55
506,46,1.0,0.55
507,48,1.0,0.55
508,58,1.0,0.55
509,58,1.0,0.55
510,46,1.0,0.55
511,61,1.0,0.55
512,60,1.0,0.55
513,63,1.0,0.55
514,52,1.0,0.55
515,62,1.0,0.55
516,48,1.0,0.55
517,48,1.0,0.55
518,63,1.0,0.55
519,59,1.0,0.55
520,48,1.0,0.55
521,57,1.0,0.55
522,42,1.0,0.55
523,57,1.0,0.55
524,11,1.0,0.55
525,46,1.0,0.55
526,62,1.0,0.55
527,47,1.0,0.55
528,48,1.0,0.55
529,46,1.0,0.55
530,46,1.0,0.55
531,63,1.0,0.55
532,48,1.0,0.55
533,63,1.0,0.55
534,57,1.0,0.55
535,57,1.0,0.55
536,48,1.0,0.55
537,62,1.0,0.55
538,52,1.0,0.55
539,53,1.0,0.55
540,51,1.0,0.55
541,59,1.0,0.55
542,62,1.0,0.55
543,62,1.0,0.55
544,62,1.0,0.55
545,47,1.0,0.55
546,63,1.0,0.55
547,47,1.0,0.55
548,63,1.0,0.55
549,58,1.0,0.55
550,58,1.0,0.55
551,58,1.0,0.55
552,48,1.0,0.55
553,61,1.0,0.55
554,57,1.0,0.55
555,46,1.0,0.55
556,54,1.0,0.55
557,61,1.0,0.55
558,46,1.0,0.55
559,53,1.0,0.55
560,63,1.0,0.55
561,16,1.0,0.55
562,62,1.0,0.55
563,59,1.0,0.55
564,48,1.0,0.55
565,46,1.0,0.55
566,46,1.0,0.55
567,38,1.0,0.55
568,62,1.0,0.55
569,46,1.0,0.55
570,46,1.0,0.55
571,48,1.0,0.55
572,61,1.0,0.55
573,46,1.0,0.55
574,55,1.0,0.55
575,61,1.0,0.55
576,61,1.0,0.55
577,48,1.0,0.55
578,3,1.0,0.55
579,53,1.0,0.55
580,20,1.0,0.55
581,59,1.0,0.55
582,58,1.0,0.55
583,8,1.0,0.55
584,39,1.0,0.55
585,54,1.0,0.55
586,48,1.0,0.55
587,48,1.0,0.55
588,47,1.0,0.55
589,63,1.0,0.55
590,47,1.0,0.55
591,47,1.0,0.55
592,53,1.0,0.55
593,61,1.0,0.55
594,47,1.0,0.55
595,9,1.0,0.55
596,49,1.0,0.55
597,58,1.0,0.55
598,57,1.0,0.55
599,53,1.0,0.55
600,54,1.0,0.55
601,63,1.0,0.55
602,46,1.0,0.55
603,28,1.0,0.55
604,48,1.0,0.55
605,38,1.0,0.55
606,23,1.0,0.55
607,63,1.0,0.55
608,46,1.0,0.55
609,38,1.0,0.55
610,48,1.0,0.55
611,62,1.0,0.55
612,63,1.0,0.55
613,60,1.0,0.55
614,45,1.0,0.55
615,63,1.0,0.55
616,60,1.0,0.55
617,53,1.0,0.55
618,52,1.0,0.55
619,48,1.0,0.55
620,37,1.0,0.55
621,61,1.0,0.55
622,13,1.0,0.55
623,57,1.0,0.55
624,51,1.0,0.55
625,51,1.0,0.55
626,41,1.0,0.55
627,58,1.0,0.55
628,61,1.0,0.55
629,43,1.0,0.55
630,22,1.0,0.55
631,43,1.0,0.55
632,47,1.0,0.55
633,66,1.0,0.55
634,49,1.0,0.55
635,48,1.0,0.55
636,5,1.0,0.55
637,37,1.0,0.55
638,63,1.0,0.55
639,56,1.0,0.55
640,52,1.0,0.55
641,59,1.0,0.55
642,58,1.0,0.55
643,51,1.0,0.55
644,48,1.0,0.55
645,56,1.0,0.55
646,50,1.0,0.55
647,57,1.0,0.55
648,34,1.0,0.55
649,46,1.0,0.55
650,16,1.0,0.55
651,58,1.0,0.55
652,60,1.0,0.55
653,23,1.0,0.55
654,58,1.0,0.55
655,47,1.0,0.55
656,61,1.0,0.55
657,6,1.0,0.55
658,19,1.0,0.55
659,15,1.0,0.55
660,24,1.0,0.55
661,46,1.0,0.55
662,52,1.0,0.55
663,58,1.0,0.55
664,57,1.0,0.55
665,48,1.0,0.55
666,46,1.0,0.55
667,58,1.0,0.55
668,2,1.0,0.55
669,47,1.0,0.55
670,27,1.0,0.55
671,58,1.0,0.55
672,46,1.0,0.55
673,30,1.0,0.55
674,46,1.0,0.55
675,32,1.0,0.55
676,44,1.0,0.55
677,22,1.0,0.55
678,58,1.0,0.55
679,58,1.0,0.55
680,31,1.0,0.55
681,61,1.0,0.55
682,35,1.0,0.55
683,48,1.0,0.55
684,17,1.0,0.55
685,48,1.0,0.55
686,47,1.0,0.55
687,52,1.0,0.55
688,65,1.0,0.55
689,37,1.0,0.55
690,58,1.0,0.55
691,67,1.0,0.55
692,29,1.0,0.55
693,53,1.0,0.55
694,57,1.0,0.55
695,59,1.0,0.55
696,60,1.0,0.55
697,56,1.0,0.55
698,48,1.0,0.55
699,46,1.0,0.55
700,46,1.0,0.55
701,7,1.0,0.55
702,5,1.0,0.55
703,7,1.0,0.55
704,24,1.0,0.55
705,61,1.0,0.55
706,57,1.0,0.55
707,46,1.0,0.55
708,52,1.0,0.55
709,42,1.0,0.55
710,58,1.0,0.55
711,26,1.0,0.55
712,39,1.0,0.55
713,44,1.0,0.55
714,62,1.0,0.55
715,46,1.0,0.55
716,10,1.0,0.55
717,51,1.0,0.55
718,48,1.0,0.55
719,54,1.0,0.55
720,46,1.0,0.55
721,46,1.0,0.55
722,56,1.0,0.55
723,52,1.0,0.55
724,43,1.0,0.55
725,47,1.0,0.55
726,59,1.0,0.55
727,55,1.0,0.55
728,58,1.0,0.55
729,46,1.0,0.55
730,59,1.0,0.55
731,6,1.0,0.55
732,14,1.0,0.55
733,52,1.0,0.55
734,61,1.0,0.55
735,53,1.0,0.55
736,54,1.0,0.55
737,18,1.0,0.55
738,48,1.0,0.55
739,46,1.0,0.55
740,38,1.0,0.55
741,47,1.0,0.55
742,49,1.0,0.55
743,39,1.0,0.55
744,32,1.0,0.55
745,60,1.0,0.55
746,25,1.0,0.55
747,58,1.0,0.55
748,59,1.0,0.55
749,45,1.0,0.55
750,29,1.0,0.55
751,61,1.0,0.55
752,45,1.0,0.55
753,47,1.0,0.55
754,46,1.0,0.55
755,24,1.0,0.55
756,59,1.0,0.55
757,42,1.0,0.55
758,59,1.0,0.55
759,30,1.0,0.55
760,44,1.0,0.55
761,65,1.0,0.55
762,6,1.0,0.55
763,15,1.0,0.55
764,60,1.0,0.55
765,46,1.0,0.55
766,57,1.0,0.55
767,51,1.0,0.55
768,52,1.0,0.55
769,38,1.0,0.55
770,2,1.0,0.55
771,60,1.0,0.55
772,4,1.0,0.55
773,22,1.0,0.55
774,64,1.0,0.55
775,19,1.0,0.55
776,61,1.0,0.55
777,57,1.0,0.55
778,56,1.0,0.55
779,43,1.0,0.55
780,38,1.0,0.55
781,37,1.0,0.55
782,43,1.0,0.55
783,47,1.0,0.55
784,24,1.0,0.55
785,46,1.0,0.55
786,60,1.0,0.55
787,33,1.0,0.55
788,10,1.0,0.55
789,61,1.0,0.55
790,13,1.0,0.55
791,54,1.0,0.55
792,29,1.0,0.55
793,60,1.0,0.55
794,30,1.0,0.55
795,22,1.0,0.55
796,54,1.0,0.55
797,45,1.0,0.55
798,14,1.0,0.55
799,57,1.0,0.55
800,61,1.0,0.55
801,36,1.0,0.55
802,52,1.0,0.55
803,48,1.0,0.55
804,46,1.0,0.55
805,44,1.0,0.55
806,45,1.0,0.55
807,48,1.0,0.55
808,24,1.0,0.55
809,48,1.0,0.55
810,54,1.0,0.55
811,61,1.0,0.55
812,48,1.0,0.55
813,62,1.0,0.55
814,55,1.0,0.55
815,48,1.0,0.55
816,47,1.0,0.55
817,57,1.0,0.55
818,51,1.0,0.55
819,46,1.0,0.55
820,63,1.0,0.55
821,50,1.0,0.55
822,61,1.0,0.55
823,46,1.0,0.55
824,16,1.0,0.55
825,49,1.0,0.55
826,48,1.0,0.55
827,25,1.0,0.55
828,63,1.0,0.55
829,43,1.0,0.55
830,66,1.0,0.55
831,1,1.0,0.55
832,48,1.0,0.55
833,60,1.0,0.55
834,14,1.0,0.55
835,57,1.0,0.55
836,45,1.0,0.55
837,18,1.0,0.55
838,29,1.0,0.55
839,37,1.0,0.55
840,62,1.0,0.55
841,46,1.0,0.55
842,5,1.0,0.55
843,29,1.0,0.55
844,29,1.0,0.55
845,48,1.0,0.55
846,5,1.0,0.55
847,47,1.0,0.55
848,39,1.0,0.55
849,48,1.0,0.55
850,15,1.0,0.55
851,61,1.0,0.55
852,55,1.0,0.55
853,3,1.0,0.55
854,57,1.0,0.55
